,iteration,metric,value
1807,90300,$\mathcal{HU}_p$,-0.3373786211013794
1808,90400,mse,1.6932522425952126
1809,90400,$\mathcal{HU}_p$,-0.3818106949329376
1810,90500,mse,1.6508928139040855
1811,90500,$\mathcal{HU}_p$,-0.3353922367095947
1812,90600,mse,5.9551902177307054
1813,90600,$\mathcal{HU}_p$,0.132523775100708
1814,90700,mse,1.6488866084499563
1815,90700,$\mathcal{HU}_p$,-0.33289095759391785
1816,90800,mse,1.6471265413600484
1817,90800,$\mathcal{HU}_p$,-0.3328709006309509
1818,90900,mse,1.6520022895337498
1819,90900,$\mathcal{HU}_p$,-0.3162897527217865
1820,91000,mse,1.6453830047749989
1821,91000,$\mathcal{HU}_p$,-0.3313702642917633
1822,91100,mse,7.463079701566846
1823,91100,$\mathcal{HU}_p$,-9.504877090454102
1824,91200,mse,1.6436244131979898
1825,91200,$\mathcal{HU}_p$,-0.32990172505378723
1826,91300,mse,1.641937734489968
1827,91300,$\mathcal{HU}_p$,-0.32905274629592896
1828,91400,mse,1.7842719926769526
1829,91400,$\mathcal{HU}_p$,-0.2430613487958908
1830,91500,mse,1.640318289849239
1831,91500,$\mathcal{HU}_p$,-0.3280835747718811
1832,91600,mse,1.638644900782554
1833,91600,$\mathcal{HU}_p$,-0.32647377252578735
1834,91700,mse,1.6392093305347288
1835,91700,$\mathcal{HU}_p$,-0.3194515109062195
1836,91800,mse,1.6367421528056596
1837,91800,$\mathcal{HU}_p$,-0.32525619864463806
1838,91900,mse,1.845721434091074
1839,91900,$\mathcal{HU}_p$,-0.22113719582557678
1840,92000,mse,1.635100485096337
1841,92000,$\mathcal{HU}_p$,-0.3247063159942627
1842,92100,mse,1.6334113208507532
1843,92100,$\mathcal{HU}_p$,-0.32298704981803894
1844,92200,mse,1.6372420244191648
1845,92200,$\mathcal{HU}_p$,-0.33581164479255676
1846,92300,mse,1.6318364058102843
1847,92300,$\mathcal{HU}_p$,-0.32157397270202637
1848,92400,mse,1.6318109127494929
1849,92400,$\mathcal{HU}_p$,-0.3116488456726074
1850,92500,mse,1.6309743962947294
1851,92500,$\mathcal{HU}_p$,-0.32705530524253845
1852,92600,mse,1.6282510433028967
1853,92600,$\mathcal{HU}_p$,-0.3191632032394409
1854,92700,mse,1.6508869259391532
1855,92700,$\mathcal{HU}_p$,-0.35192424058914185
1856,92800,mse,1.626644249567749
1857,92800,$\mathcal{HU}_p$,-0.31754443049430847
1858,92900,mse,1.6250287953779918
1859,92900,$\mathcal{HU}_p$,-0.31840455532073975
1860,93000,mse,1.627302422628667
1861,93000,$\mathcal{HU}_p$,-0.326464980840683
1862,93100,mse,1.6234689109731577
1863,93100,$\mathcal{HU}_p$,-0.31534358859062195
1864,93200,mse,7.109985443763596
1865,93200,$\mathcal{HU}_p$,0.21308137476444244
1866,93300,mse,1.6218050788973115
1867,93300,$\mathcal{HU}_p$,-0.315538227558136
1868,93400,mse,1.6201063350669884
1869,93400,$\mathcal{HU}_p$,-0.31304946541786194
1870,93500,mse,1.6345034563677217
1871,93500,$\mathcal{HU}_p$,-0.28487417101860046
1872,93600,mse,1.618419940999015
1873,93600,$\mathcal{HU}_p$,-0.31135624647140503
1874,93700,mse,1.7064942510017809
1875,93700,$\mathcal{HU}_p$,-0.37967902421951294
1876,93800,mse,1.6172078680718776
1877,93800,$\mathcal{HU}_p$,-0.3058968782424927
1878,93900,mse,1.6153186436849893
1879,93900,$\mathcal{HU}_p$,-0.3092702031135559
1880,94000,mse,1.7804206549207244
1881,94000,$\mathcal{HU}_p$,-0.2166614681482315
1882,94100,mse,1.6134633943188958
1883,94100,$\mathcal{HU}_p$,-0.30816519260406494
1884,94200,mse,1.6433984339251837
1885,94200,$\mathcal{HU}_p$,-0.2671239972114563
1886,94300,mse,1.6116996140464674
1887,94300,$\mathcal{HU}_p$,-0.3072434961795807
1888,94400,mse,1.6100429304722526
1889,94400,$\mathcal{HU}_p$,-0.305856853723526
1890,94500,mse,1.6304256443983707
1891,94500,$\mathcal{HU}_p$,-0.33699455857276917
1892,94600,mse,1.6081545910115118
1893,94600,$\mathcal{HU}_p$,-0.30390357971191406
1894,94700,mse,3.609490550572004
1895,94700,$\mathcal{HU}_p$,-4.8021697998046875
1896,94800,mse,1.6068484690058316
1897,94800,$\mathcal{HU}_p$,-0.3029915988445282
1898,94900,mse,1.6052803847166808
1899,94900,$\mathcal{HU}_p$,-0.302059143781662
1900,95000,mse,2.0753053137609263
1901,95000,$\mathcal{HU}_p$,-0.14649096131324768
1902,95100,mse,1.603521419559414
1903,95100,$\mathcal{HU}_p$,-0.3018125295639038
1904,95200,mse,1.6024202158191045
1905,95200,$\mathcal{HU}_p$,-0.3051301836967468
1906,95300,mse,1.602491183396499
1907,95300,$\mathcal{HU}_p$,-0.3046160340309143
1908,95400,mse,1.6002291323954574
1909,95400,$\mathcal{HU}_p$,-0.2983388602733612
1910,95500,mse,2.0256041953569635
1911,95500,$\mathcal{HU}_p$,-0.15027830004692078
1912,95600,mse,1.5986600851035142
1913,95600,$\mathcal{HU}_p$,-0.2974245250225067
1914,95700,mse,1.5970875195652043
1915,95700,$\mathcal{HU}_p$,-0.29467126727104187
1916,95800,mse,1.5983913626206072
1917,95800,$\mathcal{HU}_p$,-0.3042995035648346
1918,95900,mse,1.5951338188773196
1919,95900,$\mathcal{HU}_p$,-0.2944793999195099
1920,96000,mse,1.5990459819243898
1921,96000,$\mathcal{HU}_p$,-0.3080807328224182
1922,96100,mse,1.5933516876911347
1923,96100,$\mathcal{HU}_p$,-0.2932210862636566
1924,96200,mse,2.0461994933580616
1925,96200,$\mathcal{HU}_p$,-1.305145263671875
1926,96300,mse,1.5915286996511278
1927,96300,$\mathcal{HU}_p$,-0.29066821932792664
1928,96400,mse,2.0069886050082166
1929,96400,$\mathcal{HU}_p$,-1.1733719110488892
1930,96500,mse,1.5898204704350714
1931,96500,$\mathcal{HU}_p$,-0.2934763729572296
1932,96600,mse,1.5879351686292367
1933,96600,$\mathcal{HU}_p$,-0.28914740681648254
1934,96700,mse,1.5906742719803675
1935,96700,$\mathcal{HU}_p$,-0.276936411857605
1936,96800,mse,1.586435818535333
1937,96800,$\mathcal{HU}_p$,-0.28815823793411255
1938,96900,mse,7.075948877910321
1939,96900,$\mathcal{HU}_p$,-9.177096366882324
1940,97000,mse,1.5848704408199943
1941,97000,$\mathcal{HU}_p$,-0.28949034214019775
1942,97100,mse,1.5830818862030651
1943,97100,$\mathcal{HU}_p$,-0.28679579496383667
1944,97200,mse,1.5841594866920103
1945,97200,$\mathcal{HU}_p$,-0.2931036949157715
1946,97300,mse,1.5812377452380577
1947,97300,$\mathcal{HU}_p$,-0.2843589186668396
1948,97400,mse,1.5915061890837556
1949,97400,$\mathcal{HU}_p$,-0.26050665974617004
1950,97500,mse,1.5798572445855215
1951,97500,$\mathcal{HU}_p$,-0.28377005457878113
1952,97600,mse,1.578258143938546
1953,97600,$\mathcal{HU}_p$,-0.28230950236320496
1954,97700,mse,1.5791370007490853
1955,97700,$\mathcal{HU}_p$,-0.2747797966003418
1956,97800,mse,1.5768255948696601
1957,97800,$\mathcal{HU}_p$,-0.2809084355831146
1958,97900,mse,1.5753063879937748
1959,97900,$\mathcal{HU}_p$,-0.27849823236465454
1960,98000,mse,1.575572335195159
1961,98000,$\mathcal{HU}_p$,-0.2826593518257141
1962,98100,mse,1.5738123844333602
1963,98100,$\mathcal{HU}_p$,-0.27850836515426636
1964,98200,mse,2.7730135177390873
1965,98200,$\mathcal{HU}_p$,-0.031178399920463562
1966,98300,mse,1.5726124440217162
1967,98300,$\mathcal{HU}_p$,-0.27926018834114075
1968,98400,mse,1.57102505411451
1969,98400,$\mathcal{HU}_p$,-0.2766413986682892
1970,98500,mse,2.024097823202818
1971,98500,$\mathcal{HU}_p$,-1.3049743175506592
1972,98600,mse,1.5694303192187544
1973,98600,$\mathcal{HU}_p$,-0.27532458305358887
1974,98700,mse,1.568106536772213
1975,98700,$\mathcal{HU}_p$,-0.27118727564811707
1976,98800,mse,1.5699661600560026
1977,98800,$\mathcal{HU}_p$,-0.28394144773483276
1978,98900,mse,1.5663402655235283
1979,98900,$\mathcal{HU}_p$,-0.27295568585395813
1980,99000,mse,1.9713778089963583
1981,99000,$\mathcal{HU}_p$,-0.12873360514640808
1982,99100,mse,1.5651212490393915
1983,99100,$\mathcal{HU}_p$,-0.2706674039363861
1984,99200,mse,1.5636109104984404
1985,99200,$\mathcal{HU}_p$,-0.27100589871406555
1986,99300,mse,1.564142942694442
1987,99300,$\mathcal{HU}_p$,-0.2760539948940277
1988,99400,mse,1.562112311913029
1989,99400,$\mathcal{HU}_p$,-0.27018705010414124
1990,99500,mse,1.5667102644744602
1991,99500,$\mathcal{HU}_p$,-0.25140121579170227
1992,99600,mse,1.5612723959265948
1993,99600,$\mathcal{HU}_p$,-0.26196223497390747
1994,99700,mse,1.5589921721794067
1995,99700,$\mathcal{HU}_p$,-0.26748254895210266
1996,99800,mse,1.566680106292607
1997,99800,$\mathcal{HU}_p$,-0.28654909133911133
1998,99900,mse,1.557457087884037
1999,99900,$\mathcal{HU}_p$,-0.26643091440200806
2000,100000,mse,3.885335816316929
2001,100000,$\mathcal{HU}_p$,-5.323098659515381
2002,100100,mse,1.5561089898366036
2003,100100,$\mathcal{HU}_p$,-0.267825186252594
2004,100200,mse,1.554396941867811
2005,100200,$\mathcal{HU}_p$,-0.2646578550338745
2006,100300,mse,1.562610742865465
2007,100300,$\mathcal{HU}_p$,-0.28408414125442505
2008,100400,mse,1.5526305251115167
2009,100400,$\mathcal{HU}_p$,-0.2630888819694519
2010,100500,mse,1.6411474124986292
2011,100500,$\mathcal{HU}_p$,-0.3303653299808502
2012,100600,mse,1.5511614518220194
2013,100600,$\mathcal{HU}_p$,-0.26182135939598083
2014,100700,mse,1.549625175424239
2015,100700,$\mathcal{HU}_p$,-0.2598254978656769
2016,100800,mse,1.5519892011008147
2017,100800,$\mathcal{HU}_p$,-0.2707195281982422
2018,100900,mse,1.5482103732945123
2019,100900,$\mathcal{HU}_p$,-0.25953957438468933
2020,101000,mse,3.179494832889697
2021,101000,$\mathcal{HU}_p$,0.02902188152074814
2022,101100,mse,1.5468603695638523
2023,101100,$\mathcal{HU}_p$,-0.25733351707458496
2024,101200,mse,1.5453496300494654
2025,101200,$\mathcal{HU}_p$,-0.25737643241882324
2026,101300,mse,1.6918463032445878
2027,101300,$\mathcal{HU}_p$,-0.3450391888618469
2028,101400,mse,1.5441529165692671
2029,101400,$\mathcal{HU}_p$,-0.2559478282928467
2030,101500,mse,1.5426792226807056
2031,101500,$\mathcal{HU}_p$,-0.2554948329925537
2032,101600,mse,1.5824255099838367
2033,101600,$\mathcal{HU}_p$,-0.2998273968696594
2034,101700,mse,1.5412059761494756
2035,101700,$\mathcal{HU}_p$,-0.2545584440231323
2036,101800,mse,1.709652154840389
2037,101800,$\mathcal{HU}_p$,-0.349038690328598
2038,101900,mse,1.5406982554989197
2039,101900,$\mathcal{HU}_p$,-0.25797945261001587
2040,102000,mse,1.538735491418765
2041,102000,$\mathcal{HU}_p$,-0.25223448872566223
2042,102100,mse,1.6369195294341268
2043,102100,$\mathcal{HU}_p$,-0.1805034577846527
2044,102200,mse,1.5372584836663379
2045,102200,$\mathcal{HU}_p$,-0.24937885999679565
2046,102300,mse,1.5357564872695024
2047,102300,$\mathcal{HU}_p$,-0.2500978708267212
2048,102400,mse,1.535799943051355
2049,102400,$\mathcal{HU}_p$,-0.25012022256851196
2050,102500,mse,1.5343659392891675
2051,102500,$\mathcal{HU}_p$,-0.248916894197464
2052,102600,mse,6.214384586806512
2053,102600,$\mathcal{HU}_p$,-8.328274726867676
2054,102700,mse,1.532950641520375
2055,102700,$\mathcal{HU}_p$,-0.24600504338741302
2056,102800,mse,1.531423183410142
2057,102800,$\mathcal{HU}_p$,-0.24695946276187897
2058,102900,mse,1.559105337568122
2059,102900,$\mathcal{HU}_p$,-0.20880448818206787
2060,103000,mse,1.5304399246454152
2061,103000,$\mathcal{HU}_p$,-0.24528667330741882
2062,103100,mse,1.5290131256028423
2063,103100,$\mathcal{HU}_p$,-0.24505963921546936
2064,103200,mse,1.5289958220840583
2065,103200,$\mathcal{HU}_p$,-0.24514181911945343
2066,103300,mse,1.5276146638507526
2067,103300,$\mathcal{HU}_p$,-0.24355369806289673
2068,103400,mse,3.9432316108229726
2069,103400,$\mathcal{HU}_p$,0.10699450969696045
2070,103500,mse,1.5264859191000018
2071,103500,$\mathcal{HU}_p$,-0.2386389672756195
2072,103600,mse,1.5247528610747207
2073,103600,$\mathcal{HU}_p$,-0.24174804985523224
2074,103700,mse,1.741341406395017
2075,103700,$\mathcal{HU}_p$,-0.34890273213386536
2076,103800,mse,1.5239682585145469
2077,103800,$\mathcal{HU}_p$,-0.2411326766014099
2078,103900,mse,1.5226032292817622
2079,103900,$\mathcal{HU}_p$,-0.23994043469429016
2080,104000,mse,1.6260508864653276
2081,104000,$\mathcal{HU}_p$,-0.16661038994789124
2082,104100,mse,1.5211636196324336
2083,104100,$\mathcal{HU}_p$,-0.23740921914577484
2084,104200,mse,1.5201585436266227
2085,104200,$\mathcal{HU}_p$,-0.2333778440952301
2086,104300,mse,1.5207976545819466
2087,104300,$\mathcal{HU}_p$,-0.23034226894378662
2088,104400,mse,1.5184233640285167
2089,104400,$\mathcal{HU}_p$,-0.23689602315425873
2090,104500,mse,2.5042820400914425
2091,104500,$\mathcal{HU}_p$,-2.8096649646759033
2092,104600,mse,1.5172089077854647
2093,104600,$\mathcal{HU}_p$,-0.23427625000476837
2094,104700,mse,1.5157539774491744
2095,104700,$\mathcal{HU}_p$,-0.23510093986988068
2096,104800,mse,1.5179612369258912
2097,104800,$\mathcal{HU}_p$,-0.24478715658187866
2098,104900,mse,1.5143739862806946
2099,104900,$\mathcal{HU}_p$,-0.23401015996932983
2100,105000,mse,3.2111672720827045
2101,105000,$\mathcal{HU}_p$,-4.269796848297119
2102,105100,mse,1.5131737101461002
2103,105100,$\mathcal{HU}_p$,-0.2333211749792099
2104,105200,mse,1.511742078855126
2105,105200,$\mathcal{HU}_p$,-0.23201985657215118
2106,105300,mse,1.6858617009324153
2107,105300,$\mathcal{HU}_p$,-0.1371326893568039
2108,105400,mse,1.5104709388313236
2109,105400,$\mathcal{HU}_p$,-0.23014934360980988
2110,105500,mse,1.5091416631299919
2111,105500,$\mathcal{HU}_p$,-0.23257380723953247
2112,105600,mse,1.5115583480136476
2113,105600,$\mathcal{HU}_p$,-0.2183162122964859
2114,105700,mse,1.5077538706430205
2115,105700,$\mathcal{HU}_p$,-0.22904570400714874
2116,105800,mse,1.9614537739889528
2117,105800,$\mathcal{HU}_p$,-1.3041534423828125
2118,105900,mse,1.5064598158081246
2119,105900,$\mathcal{HU}_p$,-0.2287118136882782
2120,106000,mse,1.5049984239128509
2121,106000,$\mathcal{HU}_p$,-0.22740091383457184
2122,106100,mse,1.5174747986033514
2123,106100,$\mathcal{HU}_p$,-0.2012810856103897
2124,106200,mse,1.5038326114927465
2125,106200,$\mathcal{HU}_p$,-0.22599470615386963
2126,106300,mse,1.6491245963372076
2127,106300,$\mathcal{HU}_p$,-0.31386345624923706
2128,106400,mse,1.5027813712731235
2129,106400,$\mathcal{HU}_p$,-0.2206491231918335
2130,106500,mse,1.5010710338963278
2131,106500,$\mathcal{HU}_p$,-0.22388185560703278
2132,106600,mse,1.5724650733785581
2133,106600,$\mathcal{HU}_p$,-0.2843882143497467
2134,106700,mse,1.4997866403268731
2135,106700,$\mathcal{HU}_p$,-0.22252246737480164
2136,106800,mse,1.5038523993293398
2137,106800,$\mathcal{HU}_p$,-0.23891672492027283
2138,106900,mse,1.4991937411623728
2139,106900,$\mathcal{HU}_p$,-0.21558363735675812
2140,107000,mse,1.4971210056377147
2141,107000,$\mathcal{HU}_p$,-0.22083276510238647
2142,107100,mse,1.9651484407932884
2143,107100,$\mathcal{HU}_p$,-1.352960228919983
2144,107200,mse,1.4958575164395709
2145,107200,$\mathcal{HU}_p$,-0.22079724073410034
2146,107300,mse,1.4944006938297338
2147,107300,$\mathcal{HU}_p$,-0.2192615419626236
2148,107400,mse,1.5061341880656172
2149,107400,$\mathcal{HU}_p$,-0.24229294061660767
2150,107500,mse,1.4934336754411792
2151,107500,$\mathcal{HU}_p$,-0.21802684664726257
2152,107600,mse,1.492304749648372
2153,107600,$\mathcal{HU}_p$,-0.22103090584278107
2154,107700,mse,1.4936698382464444
2155,107700,$\mathcal{HU}_p$,-0.22571204602718353
2156,107800,mse,1.4906286072304276
2157,107800,$\mathcal{HU}_p$,-0.21610024571418762
2158,107900,mse,1.5151663877363641
2159,107900,$\mathcal{HU}_p$,-0.17995011806488037
2160,108000,mse,1.4891691931919364
2161,108000,$\mathcal{HU}_p$,-0.21519099175930023
2162,108100,mse,3.2351294733914733
2163,108100,$\mathcal{HU}_p$,0.08356504142284393
2164,108200,mse,1.4879720466320605
2165,108200,$\mathcal{HU}_p$,-0.21405988931655884
2166,108300,mse,1.4865555889834101
2167,108300,$\mathcal{HU}_p$,-0.21294359862804413
2168,108400,mse,1.4998308724903908
2169,108400,$\mathcal{HU}_p$,-0.18644583225250244
2170,108500,mse,1.4853725717295752
2171,108500,$\mathcal{HU}_p$,-0.2117668092250824
2172,108600,mse,1.4918700224567298
2173,108600,$\mathcal{HU}_p$,-0.2313460111618042
2174,108700,mse,1.4848328850332166
2175,108700,$\mathcal{HU}_p$,-0.21682456135749817
2176,108800,mse,1.4826537651336757
2177,108800,$\mathcal{HU}_p$,-0.21010245382785797
2178,108900,mse,1.4955164378024903
2179,108900,$\mathcal{HU}_p$,-0.1837022602558136
2180,109000,mse,1.4813147210499884
2181,109000,$\mathcal{HU}_p$,-0.20829784870147705
2182,109100,mse,5.879487839120211
2183,109100,$\mathcal{HU}_p$,-8.014135360717773
2184,109200,mse,1.4802190634850496
2185,109200,$\mathcal{HU}_p$,-0.21098294854164124
2186,109300,mse,1.4785693615300994
2187,109300,$\mathcal{HU}_p$,-0.2068139761686325
2188,109400,mse,1.5069785062529206
2189,109400,$\mathcal{HU}_p$,-0.2442001849412918
2190,109500,mse,1.4772649231650052
2191,109500,$\mathcal{HU}_p$,-0.20604880154132843
2192,109600,mse,3.7309770311467623
2193,109600,$\mathcal{HU}_p$,-5.20465087890625
2194,109700,mse,1.4759769180009754
2195,109700,$\mathcal{HU}_p$,-0.20546619594097137
2196,109800,mse,1.4745489772243379
2197,109800,$\mathcal{HU}_p$,-0.2033507227897644
2198,109900,mse,1.4834558446529678
2199,109900,$\mathcal{HU}_p$,-0.18199779093265533
2200,110000,mse,1.4730883718695447
2201,110000,$\mathcal{HU}_p$,-0.2029985785484314
2202,110100,mse,1.6153800916226981
2203,110100,$\mathcal{HU}_p$,-0.11706423759460449
2204,110200,mse,1.4717109410790363
2205,110200,$\mathcal{HU}_p$,-0.20126090943813324
2206,110300,mse,5.927444495702486
2207,110300,$\mathcal{HU}_p$,0.2744901478290558
2208,110400,mse,1.4704458805867289
2209,110400,$\mathcal{HU}_p$,-0.19944871962070465
2210,110500,mse,1.469010188906718
2211,110500,$\mathcal{HU}_p$,-0.19945526123046875
2212,110600,mse,1.5065872756734198
2213,110600,$\mathcal{HU}_p$,-0.15540847182273865
2214,110700,mse,1.4676572774028072
2215,110700,$\mathcal{HU}_p$,-0.19863471388816833
2216,110800,mse,1.8093394054217549
2217,110800,$\mathcal{HU}_p$,-0.8834015130996704
2218,110900,mse,1.4663252276466063
2219,110900,$\mathcal{HU}_p$,-0.19535326957702637
2220,111000,mse,1.4654675964280313
2221,111000,$\mathcal{HU}_p$,-0.19101916253566742
2222,111100,mse,1.4651308316161251
2223,111100,$\mathcal{HU}_p$,-0.1933097243309021
2224,111200,mse,1.4635727070956643
2225,111200,$\mathcal{HU}_p$,-0.19553467631340027
2226,111300,mse,1.5429486236094867
2227,111300,$\mathcal{HU}_p$,-0.25960829854011536
2228,111400,mse,1.46232915457502
2229,111400,$\mathcal{HU}_p$,-0.19537799060344696
2230,111500,mse,1.4611686341732681
2231,111500,$\mathcal{HU}_p$,-0.19765476882457733
2232,111600,mse,1.4624862597460386
2233,111600,$\mathcal{HU}_p$,-0.1846110224723816
2234,111700,mse,1.4596766288383975
2235,111700,$\mathcal{HU}_p$,-0.19262225925922394
2236,111800,mse,1.9422321887453982
2237,111800,$\mathcal{HU}_p$,-1.4010406732559204
2238,111900,mse,1.458458567162688
2239,111900,$\mathcal{HU}_p$,-0.19248025119304657
2240,112000,mse,1.4576586399333873
2241,112000,$\mathcal{HU}_p$,-0.19655053317546844
2242,112100,mse,1.4578360341481003
2243,112100,$\mathcal{HU}_p$,-0.18402747809886932
2244,112200,mse,1.455700157080138
2245,112200,$\mathcal{HU}_p$,-0.1894027143716812
2246,112300,mse,1.544951875273544
2247,112300,$\mathcal{HU}_p$,-0.25761109590530396
2248,112400,mse,1.4544571660963543
2249,112400,$\mathcal{HU}_p$,-0.18836015462875366
2250,112500,mse,1.7908312884849082
2251,112500,$\mathcal{HU}_p$,-0.05699724331498146
2252,112600,mse,1.4536897634926436
2253,112600,$\mathcal{HU}_p$,-0.18261365592479706
2254,112700,mse,1.4518963367133375
2255,112700,$\mathcal{HU}_p$,-0.18662311136722565
2256,112800,mse,1.5100628872966886
2257,112800,$\mathcal{HU}_p$,-0.24098950624465942
2258,112900,mse,1.4509318415972683
2259,112900,$\mathcal{HU}_p$,-0.18474236130714417
2260,113000,mse,1.449569681147803
2261,113000,$\mathcal{HU}_p$,-0.18510295450687408
2262,113100,mse,1.4778279633634888
2263,113100,$\mathcal{HU}_p$,-0.14645297825336456
2264,113200,mse,1.4483629324592084
2265,113200,$\mathcal{HU}_p$,-0.18375620245933533
2266,113300,mse,2.873259887275339
2267,113300,$\mathcal{HU}_p$,-3.753579616546631
2268,113400,mse,1.4471826858301693
2269,113400,$\mathcal{HU}_p$,-0.18481287360191345
2270,113500,mse,1.4457954917113476
2271,113500,$\mathcal{HU}_p$,-0.18000510334968567
2272,113600,mse,1.448986507880815
2273,113600,$\mathcal{HU}_p$,-0.16874510049819946
2274,113700,mse,1.4444822280572227
2275,113700,$\mathcal{HU}_p$,-0.1807502806186676
2276,113800,mse,1.7033695328884888
2277,113800,$\mathcal{HU}_p$,-0.523669421672821
2278,113900,mse,1.4433089939893864
2279,113900,$\mathcal{HU}_p$,-0.17963282763957977
2280,114000,mse,1.4421916259670167
2281,114000,$\mathcal{HU}_p$,-0.17558658123016357
2282,114100,mse,1.4430569574909629
2283,114100,$\mathcal{HU}_p$,-0.18526186048984528
2284,114200,mse,1.4408186628018178
2285,114200,$\mathcal{HU}_p$,-0.17803682386875153
2286,114300,mse,1.6716546536124561
2287,114300,$\mathcal{HU}_p$,-0.3905395567417145
2288,114400,mse,1.4395425681734442
2289,114400,$\mathcal{HU}_p$,-0.17635181546211243
2290,114500,mse,1.4464978487141842
2291,114500,$\mathcal{HU}_p$,-0.1557864099740982
2292,114600,mse,1.439378199691077
2293,114600,$\mathcal{HU}_p$,-0.18242312967777252
2294,114700,mse,1.4371502075305522
2295,114700,$\mathcal{HU}_p$,-0.17489264905452728
2296,114800,mse,2.4027971716869736
2297,114800,$\mathcal{HU}_p$,-2.757943630218506
2298,114900,mse,1.4360323291913868
2299,114900,$\mathcal{HU}_p$,-0.17557187378406525
2300,115000,mse,1.4346313229253043
2301,115000,$\mathcal{HU}_p$,-0.17357951402664185
2302,115100,mse,1.4527455910654428
2303,115100,$\mathcal{HU}_p$,-0.14290079474449158
2304,115200,mse,1.4339276547353332
2305,115200,$\mathcal{HU}_p$,-0.1726273149251938
2306,115300,mse,1.4326372530368672
2307,115300,$\mathcal{HU}_p$,-0.17233440279960632
2308,115400,mse,1.4457719041270654
2309,115400,$\mathcal{HU}_p$,-0.19691434502601624
2310,115500,mse,1.4314402299816449
2311,115500,$\mathcal{HU}_p$,-0.17095951735973358
2312,115600,mse,2.1801992666444123
2313,115600,$\mathcal{HU}_p$,0.024903111159801483
2314,115700,mse,1.4304467426418401
2315,115700,$\mathcal{HU}_p$,-0.17100651562213898
2316,115800,mse,1.4291031232424936
2317,115800,$\mathcal{HU}_p$,-0.16863195598125458
2318,115900,mse,1.4410394370547093
2319,115900,$\mathcal{HU}_p$,-0.14387746155261993
2320,116000,mse,1.4278823985223834
2321,116000,$\mathcal{HU}_p$,-0.16786542534828186
2322,116100,mse,1.5601304982228457
2323,116100,$\mathcal{HU}_p$,-0.2513800859451294
2324,116200,mse,1.4270119192893669
2325,116200,$\mathcal{HU}_p$,-0.16789452731609344
2326,116300,mse,1.4257004634649055
2327,116300,$\mathcal{HU}_p$,-0.1663714200258255
2328,116400,mse,1.4812107235163248
2329,116400,$\mathcal{HU}_p$,-0.21934203803539276
2330,116500,mse,1.4248494564432046
2331,116500,$\mathcal{HU}_p$,-0.16538076102733612
2332,116600,mse,1.423573746942353
2333,116600,$\mathcal{HU}_p$,-0.16480734944343567
2334,116700,mse,1.4715475396484226
2335,116700,$\mathcal{HU}_p$,-0.11485911905765533
2336,116800,mse,1.422652858709001
2337,116800,$\mathcal{HU}_p$,-0.16368015110492706
2338,116900,mse,1.4237385516866197
2339,116900,$\mathcal{HU}_p$,-0.15219497680664062
2340,117000,mse,1.4215458378303802
2341,117000,$\mathcal{HU}_p$,-0.1635207086801529
2342,117100,mse,1.4202516725653036
2343,117100,$\mathcal{HU}_p$,-0.16170518100261688
2344,117200,mse,1.43132268498741
2345,117200,$\mathcal{HU}_p$,-0.13775835931301117
2346,117300,mse,1.419151671627168
2347,117300,$\mathcal{HU}_p$,-0.1606428474187851
2348,117400,mse,3.189313463769269
2349,117400,$\mathcal{HU}_p$,-4.39703369140625
2350,117500,mse,1.4181162952682997
2351,117500,$\mathcal{HU}_p$,-0.15658770501613617
2352,117600,mse,1.4165922082517868
2353,117600,$\mathcal{HU}_p$,-0.1588636189699173
2354,117700,mse,1.4169862434649374
2355,117700,$\mathcal{HU}_p$,-0.16147537529468536
2356,117800,mse,1.4155590137384062
2357,117800,$\mathcal{HU}_p$,-0.15852798521518707
2358,117900,mse,1.4295238877450054
2359,117900,$\mathcal{HU}_p$,-0.18488027155399323
2360,118000,mse,1.4144034339966172
2361,118000,$\mathcal{HU}_p$,-0.1578405201435089
2362,118100,mse,1.4131551618570948
2363,118100,$\mathcal{HU}_p$,-0.15879227221012115
2364,118200,mse,1.4173051398074819
2365,118200,$\mathcal{HU}_p$,-0.17047664523124695
2366,118300,mse,1.4119122281775973
2367,118300,$\mathcal{HU}_p$,-0.1553882509469986
2368,118400,mse,1.5129500169607815
2369,118400,$\mathcal{HU}_p$,-0.08335402607917786
2370,118500,mse,1.410874151501901
2371,118500,$\mathcal{HU}_p$,-0.153733491897583
2372,118600,mse,1.4103980382534318
2373,118600,$\mathcal{HU}_p$,-0.1474367380142212
2374,118700,mse,1.4112440947867397
2375,118700,$\mathcal{HU}_p$,-0.1623184084892273
2376,118800,mse,1.4083690743197088
2377,118800,$\mathcal{HU}_p$,-0.15322527289390564
2378,118900,mse,1.4704525853199424
2379,118900,$\mathcal{HU}_p$,-0.09623642265796661
2380,119000,mse,1.4073802979589085
2381,119000,$\mathcal{HU}_p$,-0.1520194411277771
2382,119100,mse,1.4069937432804767
2383,119100,$\mathcal{HU}_p$,-0.1582617163658142
2384,119200,mse,1.4083543126147815
2385,119200,$\mathcal{HU}_p$,-0.1403626650571823
2386,119300,mse,1.4049265400103903
2387,119300,$\mathcal{HU}_p$,-0.1507474184036255
2388,119400,mse,1.4181133038529428
2389,119400,$\mathcal{HU}_p$,-0.12387962639331818
2390,119500,mse,1.4038654758697313
2391,119500,$\mathcal{HU}_p$,-0.14924447238445282
2392,119600,mse,1.4891109338963253
